threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,experiment_type,split_name,feature_config,model_name,seed,n_columns,best_iteration,fit_seconds,split,threshold_strategy
0.0994018786670162,0.21847953598082065,0.6715973696550691,0.9547400611620795,0.1200030750307503,0.21320767602267296,0.22302400863231725,1746,11447,74,1561,feature_engineering_variant,patient_group_70_15_15,no_diagnosis_detail,PlateauCatBoost_d6_lr002_custom025,42,101,1165,44.92732320795767,test,max_recall_precision_ge_0.12
0.15343320709575956,0.21847953598082065,0.6715973696550691,0.7651376146788991,0.15,0.25082706766917295,0.4960210412732668,6104,7089,384,1251,feature_engineering_variant,patient_group_70_15_15,no_diagnosis_detail,PlateauCatBoost_d6_lr002_custom025,42,101,1165,44.92732320795767,test,max_recall_precision_ge_0.15
0.2282896057829504,0.21847953598082065,0.6715973696550691,0.47217125382263,0.2,0.28098271155595994,0.7335446452657135,10105,3088,863,772,feature_engineering_variant,patient_group_70_15_15,no_diagnosis_detail,PlateauCatBoost_d6_lr002_custom025,42,101,1165,44.92732320795767,test,max_recall_precision_ge_0.20
0.5,0.2659720862381165,0.6992712822904461,0.08825182686902755,0.46726190476190477,0.14846335697399526,0.8804989715347356,13113,179,1622,157,feature_engineering_variant,patient_group_70_15_15,no_medication_detail,PlateauCatBoost_d6_lr002_custom025,42,130,1198,56.437014209106565,validation,default_0.5
0.27143037389599317,0.2659720862381165,0.6992712822904461,0.3822372119168072,0.27287319422150885,0.31842659798642003,0.8068475880830734,11480,1812,1099,680,feature_engineering_variant,patient_group_70_15_15,no_medication_detail,PlateauCatBoost_d6_lr002_custom025,42,130,1198,56.437014209106565,validation,best_f1
0.16348646500209685,0.2659720862381165,0.6992712822904461,0.7515458122540754,0.17278366502972345,0.2809708941893454,0.5459491739101586,6891,6401,442,1337,feature_engineering_variant,patient_group_70_15_15,no_medication_detail,PlateauCatBoost_d6_lr002_custom025,42,130,1198,56.437014209106565,validation,best_f2
0.06799130101207178,0.2659720862381165,0.6992712822904461,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,feature_engineering_variant,patient_group_70_15_15,no_medication_detail,PlateauCatBoost_d6_lr002_custom025,42,130,1198,56.437014209106565,validation,max_recall_precision_ge_0.12
0.13186786904443795,0.2659720862381165,0.6992712822904461,0.8639685216413716,0.1500097599063049,0.2556340956340956,0.4060778979497047,4583,8709,242,1537,feature_engineering_variant,patient_group_70_15_15,no_medication_detail,PlateauCatBoost_d6_lr002_custom025,42,130,1198,56.437014209106565,validation,max_recall_precision_ge_0.15
0.1982934553391039,0.2659720862381165,0.6992712822904461,0.6065205171444632,0.2,0.30080847504878727,0.6671753699157322,8976,4316,700,1079,feature_engineering_variant,patient_group_70_15_15,no_medication_detail,PlateauCatBoost_d6_lr002_custom025,42,130,1198,56.437014209106565,validation,max_recall_precision_ge_0.20
0.5,0.230428706625456,0.6796905781979183,0.06299694189602446,0.403921568627451,0.10899470899470899,0.8864310763420555,13041,152,1532,103,feature_engineering_variant,patient_group_70_15_15,no_medication_detail,PlateauCatBoost_d6_lr002_custom025,42,130,1198,56.437014209106565,test,default_0.5
0.22414161301216115,0.230428706625456,0.6796905781979183,0.4886850152905199,0.200050075112669,0.28388701367916147,0.728149446992177,9998,3195,836,799,feature_engineering_variant,patient_group_70_15_15,no_medication_detail,PlateauCatBoost_d6_lr002_custom025,42,130,1198,56.437014209106565,test,best_f1
0.1510574471400432,0.230428706625456,0.6796905781979183,0.7749235474006116,0.15387418022832158,0.25676360320194547,0.5053277582951173,6226,6967,368,1267,feature_engineering_variant,patient_group_70_15_15,no_medication_detail,PlateauCatBoost_d6_lr002_custom025,42,130,1198,56.437014209106565,test,best_f2
0.0951907441869786,0.230428706625456,0.6796905781979183,0.9571865443425076,0.12000613449888813,0.21327337149086945,0.22133800917183707,1717,11476,70,1565,feature_engineering_variant,patient_group_70_15_15,no_medication_detail,PlateauCatBoost_d6_lr002_custom025,42,130,1198,56.437014209106565,test,max_recall_precision_ge_0.12
0.14748246398013543,0.230428706625456,0.6796905781979183,0.7834862385321101,0.15,0.2517936117936118,0.48657944429457783,5934,7259,354,1281,feature_engineering_variant,patient_group_70_15_15,no_medication_detail,PlateauCatBoost_d6_lr002_custom025,42,130,1198,56.437014209106565,test,max_recall_precision_ge_0.15
0.22412394107986552,0.230428706625456,0.6796905781979183,0.4886850152905199,0.2,0.2838365896980462,0.7280820070137578,9997,3196,836,799,feature_engineering_variant,patient_group_70_15_15,no_medication_detail,PlateauCatBoost_d6_lr002_custom025,42,130,1198,56.437014209106565,test,max_recall_precision_ge_0.20
0.5,0.2694432527976249,0.6985430974300263,0.08768971332209106,0.4785276073619632,0.14821852731591448,0.8810297923163691,13122,170,1623,156,feature_engineering_variant,patient_group_70_15_15,no_lab_interactions,PlateauCatBoost_d6_lr002_custom025,42,149,1108,62.19561974995304,validation,default_0.5
0.26256626064463845,0.2694432527976249,0.6985430974300263,0.41259134345137716,0.26690909090909093,0.3241333627732391,0.7968946984274434,11276,2016,1045,734,feature_engineering_variant,patient_group_70_15_15,no_lab_interactions,PlateauCatBoost_d6_lr002_custom025,42,149,1108,62.19561974995304,validation,best_f1
0.16728700813094177,0.2694432527976249,0.6985430974300263,0.7369308600337268,0.17484662576687116,0.28263447235097555,0.5584234622785482,7105,6187,468,1311,feature_engineering_variant,patient_group_70_15_15,no_lab_interactions,PlateauCatBoost_d6_lr002_custom025,42,149,1108,62.19561974995304,validation,best_f2
0.06984002832051342,0.2694432527976249,0.6985430974300263,0.9943788645306352,0.12000542704022793,0.21416464891041162,0.13861057660407405,320,12972,10,1769,feature_engineering_variant,patient_group_70_15_15,no_lab_interactions,PlateauCatBoost_d6_lr002_custom025,42,149,1108,62.19561974995304,validation,max_recall_precision_ge_0.12
0.13087608787200342,0.2694432527976249,0.6985430974300263,0.8712759977515458,0.15000483886576987,0.2559445178335535,0.4020303894897485,4509,8783,229,1550,feature_engineering_variant,patient_group_70_15_15,no_lab_interactions,PlateauCatBoost_d6_lr002_custom025,42,149,1108,62.19561974995304,validation,max_recall_precision_ge_0.15
0.19824367811919819,0.2694432527976249,0.6985430974300263,0.6143901068015739,0.2,0.3017669795692987,0.6643885608121558,8920,4372,686,1093,feature_engineering_variant,patient_group_70_15_15,no_lab_interactions,PlateauCatBoost_d6_lr002_custom025,42,149,1108,62.19561974995304,validation,max_recall_precision_ge_0.20
