threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,experiment_type,feature_config,model_name,seed,depth,learning_rate,l2_leaf_reg,iterations,random_strength,bootstrap_type,n_columns,fit_seconds,best_iteration,split,threshold_strategy
0.05285604951396755,0.2399203326628051,0.6826516981134699,0.9651376146788991,0.12,0.2134595874196821,0.2157404909630429,1621,11572,57,1578,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed404,404,6,0.02,10.0,1400,1.0,Default,199,65.19222841598094,1294,test,max_recall_precision_ge_0.12
0.08120162684022426,0.2399203326628051,0.6826516981134699,0.7792048929663609,0.15000588720122454,0.25157977883096366,0.48880496358241166,5974,7219,361,1274,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed404,404,6,0.02,10.0,1400,1.0,Default,199,65.19222841598094,1294,test,max_recall_precision_ge_0.15
0.12690780635388893,0.2399203326628051,0.6826516981134699,0.5015290519877675,0.2,0.28596338273757627,0.7238332883733477,9913,3280,815,820,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed404,404,6,0.02,10.0,1400,1.0,Default,199,65.19222841598094,1294,test,max_recall_precision_ge_0.20
0.5,0.2803262991935682,0.7074585938162097,0.04440697020798201,0.5808823529411765,0.0825065274151436,0.8834184858337204,13235,57,1700,79,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed707,707,6,0.02,10.0,1400,1.0,Default,199,65.42283408308867,1395,validation,default_0.5
0.16308258540519158,0.2803262991935682,0.7074585938162097,0.4035975267003935,0.28123775949862906,0.3314866112650046,0.8078428770486364,11457,1835,1061,718,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed707,707,6,0.02,10.0,1400,1.0,Default,199,65.42283408308867,1395,validation,best_f1
0.09966851256127432,0.2803262991935682,0.7074585938162097,0.7178189994378864,0.18729832795541215,0.2970803768756543,0.5990312520735187,7751,5541,502,1277,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed707,707,6,0.02,10.0,1400,1.0,Default,199,65.42283408308867,1395,validation,best_f2
0.04221735212327874,0.2803262991935682,0.7074585938162097,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed707,707,6,0.02,10.0,1400,1.0,Default,199,65.42283408308867,1395,validation,max_recall_precision_ge_0.12
0.07140252955873914,0.2803262991935682,0.7074585938162097,0.8701517706576728,0.15,0.25588891643937517,0.4026275628690863,4520,8772,231,1548,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed707,707,6,0.02,10.0,1400,1.0,Default,199,65.42283408308867,1395,validation,max_recall_precision_ge_0.15
0.10940259067918086,0.2803262991935682,0.7074585938162097,0.6548622821810005,0.2,0.3064176749079432,0.6500563997080485,8632,4660,614,1165,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed707,707,6,0.02,10.0,1400,1.0,Default,199,65.42283408308867,1395,validation,max_recall_precision_ge_0.20
0.5,0.2365403435445517,0.681591966456125,0.031804281345565746,0.5591397849462365,0.06018518518518518,0.890477475047208,13152,41,1583,52,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed707,707,6,0.02,10.0,1400,1.0,Default,199,65.42283408308867,1395,test,default_0.5
0.15535956198003092,0.2365403435445517,0.681591966456125,0.3834862385321101,0.23093922651933702,0.2882758620689655,0.7912058268141354,11105,2088,1008,627,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed707,707,6,0.02,10.0,1400,1.0,Default,199,65.42283408308867,1395,test,best_f1
0.08956831615418961,0.2365403435445517,0.681591966456125,0.7376146788990826,0.1583092675242846,0.2606722144169459,0.5386431076342055,6781,6412,429,1206,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed707,707,6,0.02,10.0,1400,1.0,Default,199,65.42283408308867,1395,test,best_f2
0.05316598160772827,0.2365403435445517,0.681591966456125,0.9614678899082569,0.12,0.21336952833389888,0.21830321014297274,1665,11528,63,1572,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed707,707,6,0.02,10.0,1400,1.0,Default,199,65.42283408308867,1395,test,max_recall_precision_ge_0.12
0.08250457721506185,0.2365403435445517,0.681591966456125,0.7743119266055046,0.15,0.2513151364764268,0.4913002427839223,6019,7174,369,1266,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed707,707,6,0.02,10.0,1400,1.0,Default,199,65.42283408308867,1395,test,max_recall_precision_ge_0.15
0.13126427603338056,0.2365403435445517,0.681591966456125,0.4813455657492355,0.2,0.28258527827648117,0.7305098462368492,10045,3148,848,787,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed707,707,6,0.02,10.0,1400,1.0,Default,199,65.42283408308867,1395,test,max_recall_precision_ge_0.20
0.5,0.28378125960165446,0.7097734849872718,0.04384485666104553,0.5571428571428572,0.08129233976029182,0.8830203702474951,13230,62,1701,78,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed909,909,6,0.02,10.0,1400,1.0,Default,199,64.96007199992891,1399,validation,default_0.5
0.16920367591074834,0.28378125960165446,0.7097734849872718,0.38954468802698144,0.29020100502512564,0.3326133909287257,0.8154734257846195,11597,1695,1086,693,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed909,909,6,0.02,10.0,1400,1.0,Default,199,64.96007199992891,1399,validation,best_f1
0.09761129162640943,0.28378125960165446,0.7097734849872718,0.7268128161888702,0.1863918120224881,0.29669573198715005,0.5932585760732533,7648,5644,486,1293,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed909,909,6,0.02,10.0,1400,1.0,Default,199,64.96007199992891,1399,validation,best_f2
0.04015051386726776,0.28378125960165446,0.7097734849872718,0.9966273187183811,0.12,0.21420804639362087,0.13688540906376484,290,13002,6,1773,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed909,909,6,0.02,10.0,1400,1.0,Default,199,64.96007199992891,1399,validation,max_recall_precision_ge_0.12
0.07133716070985145,0.28378125960165446,0.7097734849872718,0.8605958403597527,0.1500097981579463,0.2554860241969128,0.40793577068542236,4617,8675,248,1531,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed909,909,6,0.02,10.0,1400,1.0,Default,199,64.96007199992891,1399,validation,max_recall_precision_ge_0.15
0.10717855529113403,0.28378125960165446,0.7097734849872718,0.6677908937605397,0.2,0.3078118927322192,0.6454780704664588,8540,4752,591,1188,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed909,909,6,0.02,10.0,1400,1.0,Default,199,64.96007199992891,1399,validation,max_recall_precision_ge_0.20
0.5,0.23742447389099694,0.6828555871650034,0.03302752293577982,0.5806451612903226,0.0625,0.8907472349608848,13154,39,1581,54,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed909,909,6,0.02,10.0,1400,1.0,Default,199,64.96007199992891,1399,test,default_0.5
0.13580766430601734,0.23742447389099694,0.6828555871650034,0.4685015290519878,0.21136865342163355,0.29131013500665526,0.7486512004316158,10335,2858,869,766,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed909,909,6,0.02,10.0,1400,1.0,Default,199,64.96007199992891,1399,test,best_f1
0.08206136419214839,0.23742447389099694,0.6828555871650034,0.7773700305810397,0.15232502396931927,0.2547349433811003,0.4984488804963582,6120,7073,364,1271,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed909,909,6,0.02,10.0,1400,1.0,Default,199,64.96007199992891,1399,test,best_f2
0.0517880312397693,0.23742447389099694,0.6828555871650034,0.9657492354740062,0.1200030399756802,0.21347934834043128,0.21533585109252765,1614,11579,56,1579,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed909,909,6,0.02,10.0,1400,1.0,Default,199,64.96007199992891,1399,test,max_recall_precision_ge_0.12
0.08036018162883014,0.23742447389099694,0.6828555871650034,0.7847094801223241,0.15000584590202268,0.2518649391440911,0.485972484488805,5923,7270,352,1283,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed909,909,6,0.02,10.0,1400,1.0,Default,199,64.96007199992891,1399,test,max_recall_precision_ge_0.15
0.127809171077811,0.23742447389099694,0.6828555871650034,0.5051987767584097,0.2,0.2865568083261058,0.722619368761802,9889,3304,809,826,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l210_seed909,909,6,0.02,10.0,1400,1.0,Default,199,64.96007199992891,1399,test,max_recall_precision_ge_0.20
0.5,0.28418311201304686,0.7085453100226216,0.0477796514896009,0.5821917808219178,0.08831168831168831,0.8835511910291288,13231,61,1694,85,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed202,202,6,0.02,5.0,1500,1.0,Default,199,70.1938439590158,1498,validation,default_0.5
0.16117849234159304,0.28418311201304686,0.7085453100226216,0.4114671163575042,0.27695800227014755,0.3310719131614654,0.803729015990976,11381,1911,1047,732,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed202,202,6,0.02,5.0,1500,1.0,Default,199,70.1938439590158,1498,validation,best_f1
0.09491594369545138,0.28418311201304686,0.7085453100226216,0.7408656548622822,0.18222037881930042,0.2924988903683977,0.5769358370380201,7377,5915,461,1318,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed202,202,6,0.02,5.0,1500,1.0,Default,199,70.1938439590158,1498,validation,best_f2
0.04010216478050892,0.28418311201304686,0.7085453100226216,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed202,202,6,0.02,5.0,1500,1.0,Default,199,70.1938439590158,1498,validation,max_recall_precision_ge_0.12
0.07076220283365249,0.28418311201304686,0.7085453100226216,0.8662169758291175,0.1500048671274214,0.25572519083969464,0.40481719859332493,4560,8732,238,1541,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed202,202,6,0.02,5.0,1500,1.0,Default,199,70.1938439590158,1498,validation,max_recall_precision_ge_0.15
0.10816643193656318,0.28418311201304686,0.7085453100226216,0.6587970770095559,0.2,0.30684644586987825,0.6486629951562604,8604,4688,607,1172,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed202,202,6,0.02,5.0,1500,1.0,Default,199,70.1938439590158,1498,validation,max_recall_precision_ge_0.20
0.5,0.23650480516534272,0.6814494573737208,0.03058103975535168,0.5263157894736842,0.057803468208092484,0.8900728351766928,13148,45,1585,50,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed202,202,6,0.02,5.0,1500,1.0,Default,199,70.1938439590158,1498,test,default_0.5
0.15280525263499134,0.23650480516534272,0.6814494573737208,0.39755351681957185,0.2276707530647986,0.289532293986637,0.7848664688427299,10988,2205,985,650,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed202,202,6,0.02,5.0,1500,1.0,Default,199,70.1938439590158,1498,test,best_f1
0.07731452905987564,0.23650480516534272,0.6814494573737208,0.8085626911314985,0.1473965882484112,0.24933987174651076,0.46317777178311303,5546,7647,313,1322,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed202,202,6,0.02,5.0,1500,1.0,Default,199,70.1938439590158,1498,test,best_f2
0.05205132286253391,0.23650480516534272,0.6814494573737208,0.9590214067278288,0.12000612276136538,0.2133188218488538,0.22005664958187213,1695,11498,67,1568,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed202,202,6,0.02,5.0,1500,1.0,Default,199,70.1938439590158,1498,test,max_recall_precision_ge_0.12
0.08166173859211906,0.23650480516534272,0.6814494573737208,0.7700305810397553,0.1500059573454069,0.2510969285999202,0.49352576207175614,6059,7134,376,1259,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed202,202,6,0.02,5.0,1500,1.0,Default,199,70.1938439590158,1498,test,max_recall_precision_ge_0.15
0.12953686371201512,0.23650480516534272,0.6814494573737208,0.490519877675841,0.2,0.2841452612931798,0.727475047207985,9985,3208,833,802,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed202,202,6,0.02,5.0,1500,1.0,Default,199,70.1938439590158,1498,test,max_recall_precision_ge_0.20
0.5,0.28447497501841473,0.7096817588148894,0.044969083754918496,0.583941605839416,0.08350730688935282,0.8834848384314246,13235,57,1699,80,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed202,202,6,0.02,20.0,1500,1.0,Default,199,67.22719104203861,1494,validation,default_0.5
0.14990187099629557,0.28447497501841473,0.7096817588148894,0.45531197301854975,0.26239067055393583,0.33292231812577067,0.7846194678521664,11015,2277,969,810,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed202,202,6,0.02,20.0,1500,1.0,Default,199,67.22719104203861,1494,validation,best_f1
0.09845578003547932,0.28447497501841473,0.7096817588148894,0.7256885890949972,0.187618078767621,0.2981524249422633,0.5967089111538717,7702,5590,488,1291,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed202,202,6,0.02,20.0,1500,1.0,Default,199,67.22719104203861,1494,validation,best_f2
0.04198375560597662,0.28447497501841473,0.7096817588148894,0.9955030916245081,0.12000271039436237,0.2141863699582754,0.13774799283391945,305,12987,8,1771,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed202,202,6,0.02,20.0,1500,1.0,Default,199,67.22719104203861,1494,validation,max_recall_precision_ge_0.12
0.0708169343145907,0.28447497501841473,0.7096817588148894,0.8673412029229904,0.150009721952168,0.255781185246581,0.40422002521398714,4549,8743,236,1543,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed202,202,6,0.02,20.0,1500,1.0,Default,199,67.22719104203861,1494,validation,max_recall_precision_ge_0.15
0.10746532676062275,0.28447497501841473,0.7096817588148894,0.6655424395727937,0.2,0.30757241200155866,0.6462743016389092,8556,4736,595,1184,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed202,202,6,0.02,20.0,1500,1.0,Default,199,67.22719104203861,1494,validation,max_recall_precision_ge_0.20
0.5,0.23751521153326538,0.6810524346730995,0.031804281345565746,0.5714285714285714,0.06025492468134415,0.8906123550040465,13154,39,1583,52,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed202,202,6,0.02,20.0,1500,1.0,Default,199,67.22719104203861,1494,test,default_0.5
0.16125922079705615,0.23751521153326538,0.6810524346730995,0.36636085626911313,0.2402727637384677,0.29021317829457366,0.8024008632317238,11299,1894,1036,599,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed202,202,6,0.02,20.0,1500,1.0,Default,199,67.22719104203861,1494,test,best_f1
0.09182336171023175,0.23751521153326538,0.6810524346730995,0.7180428134556575,0.16166345359405124,0.26390918287063053,0.558335581332614,7105,6088,461,1174,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed202,202,6,0.02,20.0,1500,1.0,Default,199,67.22719104203861,1494,test,best_f2
0.05316864008631783,0.23751521153326538,0.6810524346730995,0.9590214067278288,0.12000612276136538,0.2133188218488538,0.22005664958187213,1695,11498,67,1568,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed202,202,6,0.02,20.0,1500,1.0,Default,199,67.22719104203861,1494,test,max_recall_precision_ge_0.12
0.08153780753485203,0.23751521153326538,0.6810524346730995,0.7755351681957187,0.1500059150597421,0.2513877874702617,0.49069328297814946,6008,7185,367,1268,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed202,202,6,0.02,20.0,1500,1.0,Default,199,67.22719104203861,1494,test,max_recall_precision_ge_0.15
0.12998749807473176,0.23751521153326538,0.6810524346730995,0.4868501529051988,0.2,0.28352626892252897,0.7286889668195307,10009,3184,839,796,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed202,202,6,0.02,20.0,1500,1.0,Default,199,67.22719104203861,1494,test,max_recall_precision_ge_0.20
0.5,0.28215220102049776,0.7094851544002259,0.045531197301854974,0.5827338129496403,0.08446298227320125,0.8834848384314246,13234,58,1698,81,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l230_seed202,202,6,0.02,30.0,1500,1.0,Default,199,68.18339445895981,1490,validation,default_0.5
0.145388400641929,0.28215220102049776,0.7094851544002259,0.4749859471613266,0.2556732223903177,0.3324154209284028,0.7747992833919448,10832,2460,934,845,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l230_seed202,202,6,0.02,30.0,1500,1.0,Default,199,68.18339445895981,1490,validation,best_f1
0.0953136789675638,0.28215220102049776,0.7094851544002259,0.7403035413153457,0.1838615105402764,0.29456497427868483,0.5814478136819057,7446,5846,462,1317,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l230_seed202,202,6,0.02,30.0,1500,1.0,Default,199,68.18339445895981,1490,validation,best_f2
0.042638951705746345,0.28215220102049776,0.7094851544002259,0.9960652051714446,0.12000541785182176,0.21420368691447567,0.13734987724769424,298,12994,7,1772,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l230_seed202,202,6,0.02,30.0,1500,1.0,Default,199,68.18339445895981,1490,validation,max_recall_precision_ge_0.12
0.07114589515989629,0.28215220102049776,0.7094851544002259,0.8679033164699269,0.15000485767026134,0.25579854208084823,0.40388826222546614,4543,8749,235,1544,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l230_seed202,202,6,0.02,30.0,1500,1.0,Default,199,68.18339445895981,1490,validation,max_recall_precision_ge_0.15
0.10613643185293607,0.28215220102049776,0.7094851544002259,0.671725688589095,0.2,0.30822801134898115,0.6440846659146705,8512,4780,584,1195,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l230_seed202,202,6,0.02,30.0,1500,1.0,Default,199,68.18339445895981,1490,validation,max_recall_precision_ge_0.20
0.5,0.2361858344359477,0.6819866711820812,0.029357798165137616,0.5517241379310345,0.05574912891986063,0.8903425950903696,13154,39,1587,48,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l230_seed202,202,6,0.02,30.0,1500,1.0,Default,199,68.18339445895981,1490,test,default_0.5
0.16806143061428389,0.2361858344359477,0.6819866711820812,0.345565749235474,0.24867957746478872,0.28922446890197084,0.8127191799298624,11486,1707,1070,565,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l230_seed202,202,6,0.02,30.0,1500,1.0,Default,199,68.18339445895981,1490,test,best_f1
0.0897870776990866,0.2361858344359477,0.6819866711820812,0.7302752293577982,0.16031149301825995,0.2629087305956182,0.5484893444834098,6939,6254,441,1194,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l230_seed202,202,6,0.02,30.0,1500,1.0,Default,199,68.18339445895981,1490,test,best_f2
0.053273078512944376,0.2361858344359477,0.6819866711820812,0.964525993883792,0.12000608781675672,0.21345425013535463,0.21621257081197734,1629,11564,58,1577,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l230_seed202,202,6,0.02,30.0,1500,1.0,Default,199,68.18339445895981,1490,test,max_recall_precision_ge_0.12
0.0815209360879295,0.2361858344359477,0.6819866711820812,0.7737003058103975,0.15000592908810625,0.2512912197059992,0.49163744267601833,6025,7168,370,1265,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l230_seed202,202,6,0.02,30.0,1500,1.0,Default,199,68.18339445895981,1490,test,max_recall_precision_ge_0.15
0.12684239602424463,0.2361858344359477,0.6819866711820812,0.5076452599388379,0.2,0.28694900605012963,0.7218100890207715,9873,3320,805,830,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l230_seed202,202,6,0.02,30.0,1500,1.0,Default,199,68.18339445895981,1490,test,max_recall_precision_ge_0.20
0.5,0.2857533466141266,0.7097424867003395,0.041596402473299605,0.578125,0.07760880964866282,0.883285780638312,13238,54,1705,74,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed303,303,6,0.02,5.0,1500,1.0,Default,199,67.61498337506782,1285,validation,default_0.5
0.14945000972911418,0.2857533466141266,0.7097424867003395,0.4558740865654862,0.2633972068853524,0.3338822560724578,0.7852829938292084,11024,2268,968,811,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed303,303,6,0.02,5.0,1500,1.0,Default,199,67.61498337506782,1285,validation,best_f1
0.09666806146070299,0.2857533466141266,0.7097424867003395,0.7307476110174255,0.18468532461997442,0.29485144023588117,0.5874195474752837,7553,5739,479,1300,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed303,303,6,0.02,5.0,1500,1.0,Default,199,67.61498337506782,1285,validation,best_f2
0.04051545093591303,0.2857533466141266,0.7097424867003395,0.9932546374367622,0.12,0.21412990790111489,0.13940680777652445,334,12958,12,1767,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed303,303,6,0.02,5.0,1500,1.0,Default,199,67.61498337506782,1285,validation,max_recall_precision_ge_0.12
0.07002560533278229,0.2857533466141266,0.7097424867003395,0.8735244519392917,0.15,0.25603426970920173,0.4007696901333687,4486,8806,225,1554,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed303,303,6,0.02,5.0,1500,1.0,Default,199,67.61498337506782,1285,validation,max_recall_precision_ge_0.15
0.10908161700642519,0.2857533466141266,0.7097424867003395,0.6481169196177627,0.2,0.3056733828207847,0.6524450932253998,8680,4612,626,1153,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed303,303,6,0.02,5.0,1500,1.0,Default,199,67.61498337506782,1285,validation,max_recall_precision_ge_0.20
0.5,0.23711524238164558,0.6826975012928503,0.03302752293577982,0.5684210526315789,0.06242774566473988,0.8906123550040465,13152,41,1581,54,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed303,303,6,0.02,5.0,1500,1.0,Default,199,67.61498337506782,1285,test,default_0.5
0.1422990969519805,0.23711524238164558,0.6826975012928503,0.43914373088685016,0.218969197926197,0.2922262922262922,0.7654437550579983,10632,2561,917,718,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed303,303,6,0.02,5.0,1500,1.0,Default,199,67.61498337506782,1285,test,best_f1
0.09006861450493275,0.23711524238164558,0.6826975012928503,0.72782874617737,0.15975298697811788,0.2619991193306913,0.547882384677637,6934,6259,445,1190,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed303,303,6,0.02,5.0,1500,1.0,Default,199,67.61498337506782,1285,test,best_f2
0.05183305840162664,0.23711524238164558,0.6826975012928503,0.962691131498471,0.12000609942055505,0.21340926038912617,0.21749393040194226,1651,11542,61,1574,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed303,303,6,0.02,5.0,1500,1.0,Default,199,67.61498337506782,1285,test,max_recall_precision_ge_0.12
0.08136673788064765,0.23711524238164558,0.6826975012928503,0.7773700305810397,0.15000590109760414,0.2514839730906213,0.48974912328028053,5991,7202,364,1271,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed303,303,6,0.02,5.0,1500,1.0,Default,199,67.61498337506782,1285,test,max_recall_precision_ge_0.15
0.1285041971298114,0.23711524238164558,0.6826975012928503,0.4960244648318043,0.2,0.2850615114235501,0.7256541677906663,9949,3244,824,811,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l25_seed303,303,6,0.02,5.0,1500,1.0,Default,199,67.61498337506782,1285,test,max_recall_precision_ge_0.20
0.5,0.28276859705949864,0.7085244612430067,0.04609331084879146,0.5815602836879432,0.08541666666666667,0.8834848384314246,13233,59,1697,82,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed303,303,6,0.02,20.0,1500,1.0,Default,199,69.91406345798168,1439,validation,default_0.5
0.15543480552134514,0.28276859705949864,0.7085244612430067,0.42776840921866216,0.2700496806245564,0.33108549053730696,0.7959657620595846,11235,2057,1018,761,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed303,303,6,0.02,20.0,1500,1.0,Default,199,69.91406345798168,1439,validation,best_f1
0.09805622549216979,0.28276859705949864,0.7085244612430067,0.7223159078133783,0.1862048978408926,0.2960829493087558,0.5945856280273373,7676,5616,494,1285,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed303,303,6,0.02,20.0,1500,1.0,Default,199,69.91406345798168,1439,validation,best_f2
0.04131244373037806,0.28276859705949864,0.7085244612430067,0.9966273187183811,0.12,0.21420804639362087,0.13688540906376484,290,13002,6,1773,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed303,303,6,0.02,20.0,1500,1.0,Default,199,69.91406345798168,1439,validation,max_recall_precision_ge_0.12
0.07012112604786247,0.28276859705949864,0.7085244612430067,0.8785834738617201,0.15,0.2562505123370768,0.3979828810297923,4435,8857,216,1563,history_catboost_seed_sweep,history_seed_sweep_indicator_cat_interactions,SeedSweep_d6_lr002_l220_seed303,303,6,0.02,20.0,1500,1.0,Default,199,69.91406345798168,1439,validation,max_recall_precision_ge_0.15
