threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,split,experiment_type,feature_config,model_name,row_order_seed,model_seed,negative_ratio,bootstrap_type,bagging_temperature,subsample,boosting_type,random_strength,l2_leaf_reg,train_subset_rows,n_columns,fit_seconds,best_iteration,status,error,threshold_strategy
0.12640398940663927,0.2356884144546089,0.6799124547328522,0.4850152905198777,0.2,0.2832142857142857,0.7292959266253035,10021,3172,842,793,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.66,202,202,-1.0,Bernoulli,,0.66,Default,1.0,10.0,69444,199,65.36264537496027,1490,ok,,max_recall_precision_ge_0.20
0.5,0.2803820117050163,0.7089454120590017,0.03653738055087127,0.5462184873949579,0.0684931506849315,0.8826886072589741,13238,54,1714,65,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.8,202,202,-1.0,Bernoulli,,0.8,Default,1.0,10.0,69444,199,58.18307829205878,1107,ok,,default_0.5
0.14621379851360122,0.2803820117050163,0.7089454120590017,0.44969083754918493,0.26507620941020543,0.3335417969564311,0.7878707451396723,11074,2218,979,800,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.8,202,202,-1.0,Bernoulli,,0.8,Default,1.0,10.0,69444,199,58.18307829205878,1107,ok,,best_f1
0.0981260433652771,0.2803820117050163,0.7089454120590017,0.7077009555930298,0.18963699352312094,0.29912093133760986,0.6085196735452193,7912,5380,520,1259,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.8,202,202,-1.0,Bernoulli,,0.8,Default,1.0,10.0,69444,199,58.18307829205878,1107,ok,,best_f2
0.04225635742121276,0.2803820117050163,0.7089454120590017,0.9955030916245081,0.12000271039436237,0.2141863699582754,0.13774799283391945,305,12987,8,1771,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.8,202,202,-1.0,Bernoulli,,0.8,Default,1.0,10.0,69444,199,58.18307829205878,1107,ok,,max_recall_precision_ge_0.12
0.0700691742528005,0.2803820117050163,0.7089454120590017,0.866779089376054,0.15,0.25574259888879675,0.40448543560480393,4554,8738,237,1542,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.8,202,202,-1.0,Bernoulli,,0.8,Default,1.0,10.0,69444,199,58.18307829205878,1107,ok,,max_recall_precision_ge_0.15
0.10569590819052246,0.2803820117050163,0.7089454120590017,0.65654862282181,0.2,0.30660191626197664,0.6494592263287108,8620,4672,611,1168,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.8,202,202,-1.0,Bernoulli,,0.8,Default,1.0,10.0,69444,199,58.18307829205878,1107,ok,,max_recall_precision_ge_0.20
0.5,0.23633802924246958,0.6809799284255782,0.024464831804281346,0.547945205479452,0.0468384074941452,0.8902077151335311,13160,33,1595,40,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.8,202,202,-1.0,Bernoulli,,0.8,Default,1.0,10.0,69444,199,58.18307829205878,1107,ok,,default_0.5
0.1540368807667451,0.23633802924246958,0.6809799284255782,0.3730886850152905,0.23735408560311283,0.2901307966706302,0.7986916644186673,11233,1960,1025,610,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.8,202,202,-1.0,Bernoulli,,0.8,Default,1.0,10.0,69444,199,58.18307829205878,1107,ok,,best_f1
0.09154368391900908,0.23633802924246958,0.6809799284255782,0.7076452599388379,0.16395068726087572,0.2662218131615278,0.5698678176422983,7293,5900,478,1157,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.8,202,202,-1.0,Bernoulli,,0.8,Default,1.0,10.0,69444,199,58.18307829205878,1107,ok,,best_f2
0.05247921000338725,0.23633802924246958,0.6809799284255782,0.964525993883792,0.12000608781675672,0.21345425013535463,0.21621257081197734,1629,11564,58,1577,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.8,202,202,-1.0,Bernoulli,,0.8,Default,1.0,10.0,69444,199,58.18307829205878,1107,ok,,max_recall_precision_ge_0.12
0.0804057848369529,0.23633802924246958,0.6809799284255782,0.7718654434250765,0.1500059431831689,0.25119426751592355,0.49258160237388726,6042,7151,373,1262,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.8,202,202,-1.0,Bernoulli,,0.8,Default,1.0,10.0,69444,199,58.18307829205878,1107,ok,,max_recall_precision_ge_0.15
0.12536773144493216,0.23633802924246958,0.6809799284255782,0.491131498470948,0.2,0.2842477876106195,0.7272727272727273,9981,3212,832,803,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.8,202,202,-1.0,Bernoulli,,0.8,Default,1.0,10.0,69444,199,58.18307829205878,1107,ok,,max_recall_precision_ge_0.20
0.5,0.2814519141004348,0.7093196751413361,0.041596402473299605,0.5606060606060606,0.07744636316064887,0.8830203702474951,13234,58,1705,74,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.9,202,202,-1.0,Bernoulli,,0.9,Default,1.0,10.0,69444,199,73.38615845795721,1475,ok,,default_0.5
0.15036636106066872,0.2814519141004348,0.7093196751413361,0.43732433951658234,0.2697642163661581,0.33369075702337553,0.7938424789330503,11186,2106,1001,778,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.9,202,202,-1.0,Bernoulli,,0.9,Default,1.0,10.0,69444,199,73.38615845795721,1475,ok,,best_f1
0.09468124861791587,0.2814519141004348,0.7093196751413361,0.7318718381112985,0.1848906560636183,0.2952046253259268,0.5874859000729878,7552,5740,477,1302,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.9,202,202,-1.0,Bernoulli,,0.9,Default,1.0,10.0,69444,199,73.38615845795721,1475,ok,,best_f2
0.040396356123175006,0.2814519141004348,0.7093196751413361,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.9,202,202,-1.0,Bernoulli,,0.9,Default,1.0,10.0,69444,199,73.38615845795721,1475,ok,,max_recall_precision_ge_0.12
0.06913893551386531,0.2814519141004348,0.7093196751413361,0.8752107925801011,0.15,0.2561065877128053,0.3998407537655099,4469,8823,222,1557,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.9,202,202,-1.0,Bernoulli,,0.9,Default,1.0,10.0,69444,199,73.38615845795721,1475,ok,,max_recall_precision_ge_0.15
0.10573288069849547,0.2814519141004348,0.7093196751413361,0.6587970770095559,0.2,0.30684644586987825,0.6486629951562604,8604,4688,607,1172,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.9,202,202,-1.0,Bernoulli,,0.9,Default,1.0,10.0,69444,199,73.38615845795721,1475,ok,,max_recall_precision_ge_0.20
0.5,0.2383189209485436,0.6812226203730039,0.02996941896024465,0.5833333333333334,0.05700988947062245,0.8906797949824656,13158,35,1586,49,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.9,202,202,-1.0,Bernoulli,,0.9,Default,1.0,10.0,69444,199,73.38615845795721,1475,ok,,default_0.5
0.13805099559738987,0.2383189209485436,0.6812226203730039,0.43730886850152906,0.21484375,0.28813217811807373,0.761734556244942,10580,2613,920,715,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.9,202,202,-1.0,Bernoulli,,0.9,Default,1.0,10.0,69444,199,73.38615845795721,1475,ok,,best_f1
0.07704728459060767,0.2383189209485436,0.6812226203730039,0.8012232415902141,0.14783884437422412,0.2496189024390244,0.4688427299703264,5642,7551,325,1310,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.9,202,202,-1.0,Bernoulli,,0.9,Default,1.0,10.0,69444,199,73.38615845795721,1475,ok,,best_f2
0.05179432238696787,0.2383189209485436,0.6812226203730039,0.9602446483180428,0.12000305740273638,0.2133442043755945,0.21917992986242243,1680,11513,65,1570,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.9,202,202,-1.0,Bernoulli,,0.9,Default,1.0,10.0,69444,199,73.38615845795721,1475,ok,,max_recall_precision_ge_0.12
0.07948759355416887,0.2383189209485436,0.6812226203730039,0.7828746177370031,0.1500058596038908,0.25177025963808025,0.48691664418667385,5940,7253,355,1280,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.9,202,202,-1.0,Bernoulli,,0.9,Default,1.0,10.0,69444,199,73.38615845795721,1475,ok,,max_recall_precision_ge_0.15
0.1254813035594511,0.2383189209485436,0.6812226203730039,0.4984709480122324,0.2,0.28546409807355516,0.7248448880496359,9933,3260,820,815,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_bernoulli_sub0.9,202,202,-1.0,Bernoulli,,0.9,Default,1.0,10.0,69444,199,73.38615845795721,1475,ok,,max_recall_precision_ge_0.20
0.5,0.2834881680974963,0.7095836046212061,0.04272062956717257,0.5757575757575758,0.07953950811093669,0.883285780638312,13236,56,1703,76,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.8,202,202,-1.0,MVS,,0.8,Default,1.0,10.0,69444,199,69.4931636248948,1436,ok,,default_0.5
0.15955575797573193,0.2834881680974963,0.7095836046212061,0.40415964024733,0.28273692489186003,0.3327163350300787,0.8086391082210869,11468,1824,1060,719,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.8,202,202,-1.0,MVS,,0.8,Default,1.0,10.0,69444,199,69.4931636248948,1436,ok,,best_f1
0.09196539271798057,0.2834881680974963,0.7095836046212061,0.7453625632377741,0.1818431157432803,0.2923602689890861,0.5740826753367394,7326,5966,453,1326,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.8,202,202,-1.0,MVS,,0.8,Default,1.0,10.0,69444,199,69.4931636248948,1436,ok,,best_f2
0.04086609837667068,0.2834881680974963,0.7095836046212061,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.8,202,202,-1.0,MVS,,0.8,Default,1.0,10.0,69444,199,69.4931636248948,1436,ok,,max_recall_precision_ge_0.12
0.06993390931919041,0.2834881680974963,0.7095836046212061,0.8684654300168634,0.15,0.25581587879791373,0.40355649923694514,4537,8755,234,1545,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.8,202,202,-1.0,MVS,,0.8,Default,1.0,10.0,69444,199,69.4931636248948,1436,ok,,max_recall_precision_ge_0.15
0.10511495901611945,0.2834881680974963,0.7095836046212061,0.6616076447442384,0.2,0.3071503131524008,0.6476677061906974,8584,4708,602,1177,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.8,202,202,-1.0,MVS,,0.8,Default,1.0,10.0,69444,199,69.4931636248948,1436,ok,,max_recall_precision_ge_0.20
0.5,0.23710341553405023,0.6823809123131046,0.028134556574923548,0.5822784810126582,0.05367561260210035,0.8906123550040465,13160,33,1589,46,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.8,202,202,-1.0,MVS,,0.8,Default,1.0,10.0,69444,199,69.4931636248948,1436,ok,,default_0.5
0.14094584555790501,0.23710341553405023,0.6823809123131046,0.42691131498470947,0.22067657287385395,0.2909545644018341,0.7705691934178581,10728,2465,937,698,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.8,202,202,-1.0,MVS,,0.8,Default,1.0,10.0,69444,199,69.4931636248948,1436,ok,,best_f1
0.08913381734239062,0.23710341553405023,0.6823809123131046,0.7223241590214067,0.16173651054505614,0.2642945059863489,0.5565821418937146,7072,6121,454,1181,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.8,202,202,-1.0,MVS,,0.8,Default,1.0,10.0,69444,199,69.4931636248948,1436,ok,,best_f2
0.05209610390361963,0.23710341553405023,0.6823809123131046,0.9602446483180428,0.12000305740273638,0.2133442043755945,0.21917992986242243,1680,11513,65,1570,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.8,202,202,-1.0,MVS,,0.8,Default,1.0,10.0,69444,199,69.4931636248948,1436,ok,,max_recall_precision_ge_0.12
0.07970419905111951,0.23710341553405023,0.6823809123131046,0.7755351681957187,0.1500059150597421,0.2513877874702617,0.49069328297814946,6008,7185,367,1268,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.8,202,202,-1.0,MVS,,0.8,Default,1.0,10.0,69444,199,69.4931636248948,1436,ok,,max_recall_precision_ge_0.15
0.12490805208897597,0.23710341553405023,0.6823809123131046,0.5003058103975535,0.2,0.28576419213973797,0.724237928243863,9921,3272,817,818,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.8,202,202,-1.0,MVS,,0.8,Default,1.0,10.0,69444,199,69.4931636248948,1436,ok,,max_recall_precision_ge_0.20
0.5,0.2836185336841349,0.7098661838207719,0.045531197301854974,0.5785714285714286,0.08441896821261073,0.8834184858337204,13233,59,1698,81,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.9,202,202,-1.0,MVS,,0.9,Default,1.0,10.0,69444,199,73.6105871249456,1499,ok,,default_0.5
0.15016492729820974,0.2836185336841349,0.7098661838207719,0.4390106801573918,0.2707105719237435,0.33490566037735847,0.7941742419215713,11188,2104,998,781,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.9,202,202,-1.0,MVS,,0.9,Default,1.0,10.0,69444,199,73.6105871249456,1499,ok,,best_f1
0.09369814290159348,0.2836185336841349,0.7098661838207719,0.7329960652051715,0.18384322571549416,0.2939585211902615,0.5843673279808904,7503,5789,475,1304,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.9,202,202,-1.0,MVS,,0.9,Default,1.0,10.0,69444,199,73.6105871249456,1499,ok,,best_f2
0.04046604307979725,0.2836185336841349,0.7098661838207719,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.9,202,202,-1.0,MVS,,0.9,Default,1.0,10.0,69444,199,73.6105871249456,1499,ok,,max_recall_precision_ge_0.12
0.06919103833280613,0.2836185336841349,0.7098661838207719,0.8763350196739741,0.15000481093043394,0.256161682550115,0.39924358038617214,4458,8834,220,1559,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.9,202,202,-1.0,MVS,,0.9,Default,1.0,10.0,69444,199,73.6105871249456,1499,ok,,max_recall_precision_ge_0.15
0.10524536669527275,0.2836185336841349,0.7098661838207719,0.6571107363687465,0.2,0.30666316894018886,0.6492601685355982,8616,4676,610,1169,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.9,202,202,-1.0,MVS,,0.9,Default,1.0,10.0,69444,199,73.6105871249456,1499,ok,,max_recall_precision_ge_0.20
0.5,0.23652356669755556,0.682921973959409,0.02996941896024465,0.5833333333333334,0.05700988947062245,0.8906797949824656,13158,35,1586,49,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.9,202,202,-1.0,MVS,,0.9,Default,1.0,10.0,69444,199,73.6105871249456,1499,ok,,default_0.5
0.14893745170934247,0.23652356669755556,0.682921973959409,0.3944954128440367,0.23101719197707737,0.2913937203523831,0.788440787698948,11046,2147,990,645,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.9,202,202,-1.0,MVS,,0.9,Default,1.0,10.0,69444,199,73.6105871249456,1499,ok,,best_f1
0.08245505693624636,0.23652356669755556,0.682921973959409,0.763914373088685,0.15391250770178683,0.2562051282051282,0.5109252765039115,6327,6866,386,1249,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.9,202,202,-1.0,MVS,,0.9,Default,1.0,10.0,69444,199,73.6105871249456,1499,ok,,best_f2
0.051680601258409696,0.23652356669755556,0.682921973959409,0.962691131498471,0.12000609942055505,0.21340926038912617,0.21749393040194226,1651,11542,61,1574,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.9,202,202,-1.0,MVS,,0.9,Default,1.0,10.0,69444,199,73.6105871249456,1499,ok,,max_recall_precision_ge_0.12
0.07938745299932916,0.23652356669755556,0.682921973959409,0.7798165137614679,0.15,0.25160335471139617,0.48846776369031564,5968,7225,360,1275,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.9,202,202,-1.0,MVS,,0.9,Default,1.0,10.0,69444,199,73.6105871249456,1499,ok,,max_recall_precision_ge_0.15
0.1253511876918104,0.23652356669755556,0.682921973959409,0.4966360856269113,0.2,0.2851624231782265,0.7254518478554087,9945,3248,823,812,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_mvs_sub0.9,202,202,-1.0,MVS,,0.9,Default,1.0,10.0,69444,199,73.6105871249456,1499,ok,,max_recall_precision_ge_0.20
0.5,0.28160163723422876,0.7094805025427053,0.035975267003934795,0.5663716814159292,0.06765327695560254,0.882954017649791,13243,49,1715,64,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_no_bootstrap,202,202,-1.0,No,,,Default,1.0,10.0,69444,199,51.52379241702147,880,ok,,default_0.5
0.14943990733470097,0.28160163723422876,0.7094805025427053,0.4418212478920742,0.2680763983628922,0.3336871152621524,0.7917191958065158,11146,2146,993,786,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_no_bootstrap,202,202,-1.0,No,,,Default,1.0,10.0,69444,199,51.52379241702147,880,ok,,best_f1
0.0946749533265484,0.28160163723422876,0.7094805025427053,0.7341202922990444,0.18569600454997867,0.29641398093508853,0.5886138942339593,7565,5727,473,1306,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_no_bootstrap,202,202,-1.0,No,,,Default,1.0,10.0,69444,199,51.52379241702147,880,ok,,best_f2
0.04416563624830693,0.28160163723422876,0.7094805025427053,0.9966273187183811,0.12,0.21420804639362087,0.13688540906376484,290,13002,6,1773,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_no_bootstrap,202,202,-1.0,No,,,Default,1.0,10.0,69444,199,51.52379241702147,880,ok,,max_recall_precision_ge_0.12
0.07054021397461455,0.28160163723422876,0.7094805025427053,0.8695896571107363,0.15000484824978183,0.2558716506781343,0.4029593258576073,4526,8766,232,1547,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_no_bootstrap,202,202,-1.0,No,,,Default,1.0,10.0,69444,199,51.52379241702147,880,ok,,max_recall_precision_ge_0.15
0.10464914924810109,0.28160163723422876,0.7094805025427053,0.6683530073074762,0.2,0.3078715691351631,0.6452790126733462,8536,4756,590,1189,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_no_bootstrap,202,202,-1.0,No,,,Default,1.0,10.0,69444,199,51.52379241702147,880,ok,,max_recall_precision_ge_0.20
0.5,0.23488749173380813,0.6809203564766878,0.02018348623853211,0.5076923076923077,0.03882352941176471,0.8898030752630159,13161,32,1602,33,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_no_bootstrap,202,202,-1.0,No,,,Default,1.0,10.0,69444,199,51.52379241702147,880,ok,,default_0.5
0.12972297635692057,0.23488749173380813,0.6809203564766878,0.4782874617737003,0.2073720498541501,0.2893081761006289,0.7408956029134071,10204,2989,853,782,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_no_bootstrap,202,202,-1.0,No,,,Default,1.0,10.0,69444,199,51.52379241702147,880,ok,,best_f1
0.0838513717754776,0.23488749173380813,0.6809203564766878,0.7547400611620795,0.15436577433074805,0.2563090663620314,0.5170623145400594,6433,6760,401,1234,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_no_bootstrap,202,202,-1.0,No,,,Default,1.0,10.0,69444,199,51.52379241702147,880,ok,,best_f2
0.053819544180578556,0.23488749173380813,0.6809203564766878,0.9657492354740062,0.1200030399756802,0.21347934834043128,0.21533585109252765,1614,11579,56,1579,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_no_bootstrap,202,202,-1.0,No,,,Default,1.0,10.0,69444,199,51.52379241702147,880,ok,,max_recall_precision_ge_0.12
0.08039327757544922,0.23488749173380813,0.6809203564766878,0.7730886850152905,0.15001186802753383,0.2512672696551039,0.49197464256811435,6031,7162,371,1264,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_no_bootstrap,202,202,-1.0,No,,,Default,1.0,10.0,69444,199,51.52379241702147,880,ok,,max_recall_precision_ge_0.15
0.1242977357058006,0.23488749173380813,0.6809203564766878,0.5051987767584097,0.2,0.2865568083261058,0.722619368761802,9889,3304,809,826,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_no_bootstrap,202,202,-1.0,No,,,Default,1.0,10.0,69444,199,51.52379241702147,880,ok,,max_recall_precision_ge_0.20
0.5,0.2820525097522645,0.7085346107503243,0.039910061832490164,0.5867768595041323,0.07473684210526316,0.8833521332360161,13242,50,1708,71,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_ordered_boosting,202,202,-1.0,Default,,,Ordered,1.0,10.0,69444,199,152.02521666698158,1491,ok,,default_0.5
0.14761128114921154,0.2820525097522645,0.7085346107503243,0.42833052276559863,0.2711743772241993,0.3320984964044454,0.7966292880366266,11244,2048,1017,762,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_ordered_boosting,202,202,-1.0,Default,,,Ordered,1.0,10.0,69444,199,152.02521666698158,1491,ok,,best_f1
0.09710619469879961,0.2820525097522645,0.7085346107503243,0.7116357504215851,0.18957771787960467,0.29939694927279176,0.6068608586026143,7880,5412,513,1266,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_ordered_boosting,202,202,-1.0,Default,,,Ordered,1.0,10.0,69444,199,152.02521666698158,1491,ok,,best_f2
0.0425003215408836,0.2820525097522645,0.7085346107503243,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_ordered_boosting,202,202,-1.0,Default,,,Ordered,1.0,10.0,69444,199,152.02521666698158,1491,ok,,max_recall_precision_ge_0.12
0.07253924699125798,0.2820525097522645,0.7085346107503243,0.8740865654862282,0.1500096469226317,0.25607245780156446,0.4005042797425519,4481,8811,224,1555,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_ordered_boosting,202,202,-1.0,Default,,,Ordered,1.0,10.0,69444,199,152.02521666698158,1491,ok,,max_recall_precision_ge_0.15
0.10472940806449935,0.2820525097522645,0.7085346107503243,0.6514896008993817,0.2,0.3060470029046739,0.6512507464667242,8656,4636,620,1159,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_ordered_boosting,202,202,-1.0,Default,,,Ordered,1.0,10.0,69444,199,152.02521666698158,1491,ok,,max_recall_precision_ge_0.20
0.5,0.2334180396725896,0.6821208355556915,0.025688073394495414,0.5384615384615384,0.04903677758318739,0.890140275155112,13157,36,1593,42,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_ordered_boosting,202,202,-1.0,Default,,,Ordered,1.0,10.0,69444,199,152.02521666698158,1491,ok,,default_0.5
0.14604635529408114,0.2334180396725896,0.6821208355556915,0.38654434250764524,0.22973464194838242,0.28818969448244414,0.789452387375236,11074,2119,1003,632,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_ordered_boosting,202,202,-1.0,Default,,,Ordered,1.0,10.0,69444,199,152.02521666698158,1491,ok,,best_f1
0.07892976476176733,0.2334180396725896,0.6821208355556915,0.8061162079510703,0.1479901190208848,0.25007115074471115,0.4668869705961694,5605,7588,317,1318,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_ordered_boosting,202,202,-1.0,Default,,,Ordered,1.0,10.0,69444,199,152.02521666698158,1491,ok,,best_f2
0.055755320124554114,0.2334180396725896,0.6821208355556915,0.9565749235474006,0.12000306913220286,0.21325334060539952,0.2217426490423523,1724,11469,71,1564,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_ordered_boosting,202,202,-1.0,Default,,,Ordered,1.0,10.0,69444,199,152.02521666698158,1491,ok,,max_recall_precision_ge_0.12
0.08137386415474707,0.2334180396725896,0.6821208355556915,0.7828746177370031,0.1500058596038908,0.25177025963808025,0.48691664418667385,5940,7253,355,1280,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_ordered_boosting,202,202,-1.0,Default,,,Ordered,1.0,10.0,69444,199,152.02521666698158,1491,ok,,max_recall_precision_ge_0.15
0.12296658077667978,0.2334180396725896,0.6821208355556915,0.490519877675841,0.2,0.2841452612931798,0.727475047207985,9985,3208,833,802,test,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_full_ordered_boosting,202,202,-1.0,Default,,,Ordered,1.0,10.0,69444,199,152.02521666698158,1491,ok,,max_recall_precision_ge_0.20
0.5,0.28787231926588125,0.7109012644087057,0.05227655986509275,0.6038961038961039,0.09622348680807036,0.8840820118107624,13231,61,1686,93,validation,history_catboost_bootstrap_search,history_bootstrap_indicator_cat_interactions,BootstrapCat_ratio75_default_row37_model37,37,37,7.5,Default,,,Default,1.0,10.0,67150,199,69.10628658393398,1498,ok,,default_0.5
