split,experiment_family,feature_config,model_name,threshold_strategy,top_fraction,n_flagged,positives_captured,precision_at_k,recall_at_k,base_rate,lift
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.25,best_f1,0.05,525,142,0.2704761904761905,0.15074309978768577,0.0897484756097561,3.0137134768981904
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.25,best_f1,0.1,1050,237,0.2257142857142857,0.2515923566878981,0.0897484756097561,2.514965119805884
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.25,best_f1,0.2,2100,358,0.17047619047619048,0.38004246284501064,0.0897484756097561,1.899488423819634
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.00,best_f1,0.01,105,41,0.3904761904761905,0.0435244161358811,0.0897484756097561,4.350783540592458
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.00,best_f1,0.05,525,141,0.26857142857142857,0.14968152866242038,0.0897484756097561,2.992490142553837
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.00,best_f1,0.1,1050,230,0.21904761904761905,0.24416135881104034,0.0897484756097561,2.440683449600647
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.00,best_f1,0.2,2100,364,0.17333333333333334,0.386411889596603,0.0897484756097561,1.9313234253361642
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.00,max_recall_precision_ge_0.20,0.01,105,41,0.3904761904761905,0.0435244161358811,0.0897484756097561,4.350783540592458
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.00,max_recall_precision_ge_0.20,0.05,525,141,0.26857142857142857,0.14968152866242038,0.0897484756097561,2.992490142553837
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.00,max_recall_precision_ge_0.20,0.1,1050,230,0.21904761904761905,0.24416135881104034,0.0897484756097561,2.440683449600647
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.00,max_recall_precision_ge_0.20,0.2,2100,364,0.17333333333333334,0.386411889596603,0.0897484756097561,1.9313234253361642
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,LightGBM_spw1.50,max_recall_precision_ge_0.20,0.01,105,41,0.3904761904761905,0.0435244161358811,0.0897484756097561,4.350783540592458
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,LightGBM_spw1.50,max_recall_precision_ge_0.20,0.05,525,143,0.2723809523809524,0.15180467091295116,0.0897484756097561,3.034936811242544
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,LightGBM_spw1.50,max_recall_precision_ge_0.20,0.1,1050,236,0.22476190476190477,0.2505307855626327,0.0897484756097561,2.5043534526337075
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,LightGBM_spw1.50,max_recall_precision_ge_0.20,0.2,2100,356,0.16952380952380952,0.37791932059447986,0.0897484756097561,1.8888767566474571
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,LightGBM_spw0.75,max_recall_precision_ge_0.20,0.01,105,49,0.4666666666666667,0.05201698513800425,0.0897484756097561,5.199716914366596
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,LightGBM_spw0.75,max_recall_precision_ge_0.20,0.05,525,147,0.28,0.15605095541401273,0.0897484756097561,3.1198301486199576
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,LightGBM_spw0.75,max_recall_precision_ge_0.20,0.1,1050,231,0.22,0.24522292993630573,0.0897484756097561,2.451295116772824
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,LightGBM_spw0.75,max_recall_precision_ge_0.20,0.2,2100,351,0.16714285714285715,0.37261146496815284,0.0897484756097561,1.8623475887170156
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,XGBoost_d4_spw1.50,max_recall_precision_ge_0.20,0.01,105,38,0.3619047619047619,0.040339702760084924,0.0897484756097561,4.032433525427156
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,XGBoost_d4_spw1.50,max_recall_precision_ge_0.20,0.05,525,143,0.2723809523809524,0.15180467091295116,0.0897484756097561,3.034936811242544
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,XGBoost_d4_spw1.50,max_recall_precision_ge_0.20,0.1,1050,237,0.2257142857142857,0.2515923566878981,0.0897484756097561,2.514965119805884
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,XGBoost_d4_spw1.50,max_recall_precision_ge_0.20,0.2,2100,359,0.17095238095238094,0.38110403397027603,0.0897484756097561,1.9047942574057222
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.25,max_recall_precision_ge_0.20,0.01,105,37,0.3523809523809524,0.03927813163481953,0.0897484756097561,3.926316853705389
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.25,max_recall_precision_ge_0.20,0.05,525,142,0.2704761904761905,0.15074309978768577,0.0897484756097561,3.0137134768981904
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.25,max_recall_precision_ge_0.20,0.1,1050,237,0.2257142857142857,0.2515923566878981,0.0897484756097561,2.514965119805884
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.25,max_recall_precision_ge_0.20,0.2,2100,358,0.17047619047619048,0.38004246284501064,0.0897484756097561,1.899488423819634
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.00,max_recall_precision_ge_0.20,0.01,105,39,0.37142857142857144,0.041401273885350316,0.0897484756097561,4.138550197148923
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.00,max_recall_precision_ge_0.20,0.05,525,140,0.26666666666666666,0.14861995753715498,0.0897484756097561,2.9712668082094833
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.00,max_recall_precision_ge_0.20,0.1,1050,238,0.22666666666666666,0.2526539278131635,0.0897484756097561,2.5255767869780605
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.00,max_recall_precision_ge_0.20,0.2,2100,357,0.17,0.37898089171974525,0.0897484756097561,1.8941825902335456
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,XGBoost_d4_spw1.50,max_recall_precision_ge_0.20,0.01,105,37,0.3523809523809524,0.03927813163481953,0.0897484756097561,3.926316853705389
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,XGBoost_d4_spw1.50,max_recall_precision_ge_0.20,0.05,525,131,0.24952380952380954,0.13906581740976645,0.0897484756097561,2.7802567991103024
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,XGBoost_d4_spw1.50,max_recall_precision_ge_0.20,0.1,1050,232,0.22095238095238096,0.24628450106157113,0.0897484756097561,2.4619067839450004
test,weighted_or_calibrated,imb_raw_admin_raw_age_weight_category_rare100,XGBoost_d4_spw1.50,max_recall_precision_ge_0.20,0.2,2100,359,0.17095238095238094,0.38110403397027603,0.0897484756097561,1.9047942574057222
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,LightGBM_spw0.75,max_recall_precision_ge_0.20,0.01,105,44,0.41904761904761906,0.04670912951167728,0.0897484756097561,4.669133555757759
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,LightGBM_spw0.75,max_recall_precision_ge_0.20,0.05,525,146,0.2780952380952381,0.15498938428874734,0.0897484756097561,3.098606814275604
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,LightGBM_spw0.75,max_recall_precision_ge_0.20,0.1,1050,234,0.22285714285714286,0.2484076433121019,0.0897484756097561,2.483130118289354
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,LightGBM_spw0.75,max_recall_precision_ge_0.20,0.2,2100,358,0.17047619047619048,0.38004246284501064,0.0897484756097561,1.899488423819634
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,CalibratedSigmoid_LightGBM_spw1.00,max_recall_precision_ge_0.20,0.01,105,41,0.3904761904761905,0.0435244161358811,0.0897484756097561,4.350783540592458
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,CalibratedSigmoid_LightGBM_spw1.00,max_recall_precision_ge_0.20,0.05,525,142,0.2704761904761905,0.15074309978768577,0.0897484756097561,3.0137134768981904
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,CalibratedSigmoid_LightGBM_spw1.00,max_recall_precision_ge_0.20,0.1,1050,234,0.22285714285714286,0.2484076433121019,0.0897484756097561,2.483130118289354
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,CalibratedSigmoid_LightGBM_spw1.00,max_recall_precision_ge_0.20,0.2,2100,353,0.1680952380952381,0.3747346072186836,0.0897484756097561,1.8729592558891923
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.50,max_recall_precision_ge_0.20,0.01,105,34,0.3238095238095238,0.036093418259023353,0.0897484756097561,3.607966838540087
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.50,max_recall_precision_ge_0.20,0.05,525,137,0.26095238095238094,0.1454352441613588,0.0897484756097561,2.9075968051764227
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.50,max_recall_precision_ge_0.20,0.1,1050,231,0.22,0.24522292993630573,0.0897484756097561,2.451295116772824
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_category_rare100,XGBoost_d4_spw1.50,max_recall_precision_ge_0.20,0.2,2100,356,0.16952380952380952,0.37791932059447986,0.0897484756097561,1.8888767566474571
