threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,experiment_type,ensemble_name,member_key,feature_config,model_name,negative_ratio,seed,n_members,train_subset_rows,n_columns,fit_seconds,best_iteration,split,threshold_strategy
0.37013281733122416,0.2268463916794708,0.6815499647551952,0.5003058103975535,0.2,0.28576419213973797,0.724237928243863,9921,3272,817,818,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed202,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed202,2.0,202,1,23700.0,199,22.469527917099185,1197.0,test,max_recall_precision_ge_0.20
0.5,0.27202725310187686,0.7080280234663376,0.2906127037661608,0.3446666666666667,0.3153400426959439,0.8510384181540708,12309,983,1262,517,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed303,2.0,303,1,23700.0,199,30.46045958297327,1199.0,validation,default_0.5
0.4398578176570753,0.27202725310187686,0.7080280234663376,0.39516582349634627,0.28577235772357723,0.3316820004718094,0.812023090704001,11535,1757,1076,703,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed303,2.0,303,1,23700.0,199,30.46045958297327,1199.0,validation,best_f1
0.31087851563724517,0.27202725310187686,0.7080280234663376,0.6925238898257448,0.19121527238863884,0.29968377523716855,0.6179417424192157,8081,5211,547,1232,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed303,2.0,303,1,23700.0,199,30.46045958297327,1199.0,validation,best_f2
0.12315557468995392,0.27202725310187686,0.7080280234663376,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed303,2.0,303,1,23700.0,199,30.46045958297327,1199.0,validation,max_recall_precision_ge_0.12
0.22559672912676124,0.27202725310187686,0.7080280234663376,0.866779089376054,0.15,0.25574259888879675,0.40448543560480393,4554,8738,237,1542,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed303,2.0,303,1,23700.0,199,30.46045958297327,1199.0,validation,max_recall_precision_ge_0.15
0.3251996336542931,0.27202725310187686,0.7080280234663376,0.6559865092748736,0.2,0.3065405831363278,0.6496582841218234,8624,4668,612,1167,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed303,2.0,303,1,23700.0,199,30.46045958297327,1199.0,validation,max_recall_precision_ge_0.20
0.5,0.2309129529512618,0.682244522683816,0.2379204892966361,0.2831149927219796,0.2585576603522765,0.8495414081467494,12208,985,1246,389,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed303,2.0,303,1,23700.0,199,30.46045958297327,1199.0,test,default_0.5
0.37820695320789577,0.2309129529512618,0.682244522683816,0.4740061162079511,0.20557029177718833,0.28677150786308975,0.7400188831939574,10198,2995,860,775,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed303,2.0,303,1,23700.0,199,30.46045958297327,1199.0,test,best_f1
0.2528356760612105,0.2309129529512618,0.682244522683816,0.7920489296636085,0.14998841788278897,0.25221540558963873,0.4821284057189102,5854,7339,340,1295,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed303,2.0,303,1,23700.0,199,30.46045958297327,1199.0,test,best_f2
0.16699414820183364,0.2309129529512618,0.682244522683816,0.9608562691131498,0.12000611106867314,0.21336411788673096,0.2187752899919072,1673,11520,64,1571,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed303,2.0,303,1,23700.0,199,30.46045958297327,1199.0,test,max_recall_precision_ge_0.12
0.25371021918864356,0.2309129529512618,0.682244522683816,0.7871559633027523,0.15,0.25198237885462554,0.48469112489884003,5900,7293,348,1287,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed303,2.0,303,1,23700.0,199,30.46045958297327,1199.0,test,max_recall_precision_ge_0.15
0.3709119000219798,0.2309129529512618,0.682244522683816,0.48990825688073397,0.2,0.28404255319148936,0.7276773671432425,9989,3204,834,801,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed303,2.0,303,1,23700.0,199,30.46045958297327,1199.0,test,max_recall_precision_ge_0.20
0.5,0.27106667801435097,0.7068663700642311,0.28499156829679595,0.33509583608724386,0.3080194410692588,0.8488487824298321,12286,1006,1272,507,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed303,2.0,303,1,23700.0,199,20.925257500028238,1196.0,validation,default_0.5
0.4259638184077427,0.27106667801435097,0.7068663700642311,0.4255199550309162,0.2724001439366679,0.3321632294866169,0.7980226925884149,11270,2022,1022,757,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed303,2.0,303,1,23700.0,199,20.925257500028238,1196.0,validation,best_f1
0.2921746550934926,0.27106667801435097,0.7068663700642311,0.7341202922990444,0.18021250172485168,0.28938621759361843,0.5744144383252604,7351,5941,473,1306,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed303,2.0,303,1,23700.0,199,20.925257500028238,1196.0,validation,best_f2
0.12943422674312483,0.27106667801435097,0.7068663700642311,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed303,2.0,303,1,23700.0,199,20.925257500028238,1196.0,validation,max_recall_precision_ge_0.12
0.22426152498156368,0.27106667801435097,0.7068663700642311,0.8768971332209107,0.15,0.2561786681993595,0.39891181739765114,4452,8840,219,1560,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed303,2.0,303,1,23700.0,199,20.925257500028238,1196.0,validation,max_recall_precision_ge_0.15
0.32720673166419406,0.27106667801435097,0.7068663700642311,0.641371557054525,0.2,0.30491715660074825,0.654833786742751,8728,4564,638,1141,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed303,2.0,303,1,23700.0,199,20.925257500028238,1196.0,validation,max_recall_precision_ge_0.20
0.5,0.23041062363818235,0.6812674036435317,0.22874617737003058,0.27540500736377027,0.2499164717674574,0.8485972484488805,12209,984,1261,374,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed303,2.0,303,1,23700.0,199,20.925257500028238,1196.0,test,default_0.5
0.4097394537826101,0.23041062363818235,0.6812674036435317,0.4018348623853211,0.22293858160841534,0.28677433435181143,0.7796061505260319,10903,2290,978,657,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed303,2.0,303,1,23700.0,199,20.925257500028238,1196.0,test,best_f1
0.2556238209345384,0.23041062363818235,0.6812674036435317,0.7865443425076453,0.15090354376906828,0.25322437727675495,0.48846776369031564,5957,7236,349,1286,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed303,2.0,303,1,23700.0,199,20.925257500028238,1196.0,test,best_f2
0.1710902913616001,0.23041062363818235,0.6812674036435317,0.9590214067278288,0.12000612276136538,0.2133188218488538,0.22005664958187213,1695,11498,67,1568,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed303,2.0,303,1,23700.0,199,20.925257500028238,1196.0,test,max_recall_precision_ge_0.12
0.2544195446998883,0.23041062363818235,0.6812674036435317,0.7865443425076453,0.15000583226408493,0.2519592476489028,0.48502832479093605,5906,7287,349,1286,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed303,2.0,303,1,23700.0,199,20.925257500028238,1196.0,test,max_recall_precision_ge_0.15
0.3741484101725602,0.23041062363818235,0.6812674036435317,0.472782874617737,0.2,0.2810909090909091,0.7333423253304558,10101,3092,862,773,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed303,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed303,2.0,303,1,23700.0,199,20.925257500028238,1196.0,test,max_recall_precision_ge_0.20
0.5,0.2750163502417644,0.7083362301718803,0.27880831928049465,0.3349088453747468,0.3042944785276074,0.8495123084068741,12307,985,1283,496,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed404,2.0,404,1,23700.0,199,25.167158624972217,1047.0,validation,default_0.5
0.41022206201265277,0.2750163502417644,0.7083362301718803,0.4480044969083755,0.26381992717643166,0.33208333333333334,0.7872735717603344,11068,2224,982,797,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed404,2.0,404,1,23700.0,199,25.167158624972217,1047.0,validation,best_f1
0.2916810475149827,0.2750163502417644,0.7083362301718803,0.7487352445193929,0.18056120374135828,0.290956749672346,0.5692389357043328,7247,6045,447,1332,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed404,2.0,404,1,23700.0,199,25.167158624972217,1047.0,validation,best_f2
0.12760305251598056,0.2750163502417644,0.7083362301718803,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed404,2.0,404,1,23700.0,199,25.167158624972217,1047.0,validation,max_recall_precision_ge_0.12
0.22671209492502803,0.2750163502417644,0.7083362301718803,0.879707700955593,0.15000479248538293,0.256305273501474,0.3973857076504545,4424,8868,214,1565,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed404,2.0,404,1,23700.0,199,25.167158624972217,1047.0,validation,max_recall_precision_ge_0.15
0.3300003516342959,0.2750163502417644,0.7083362301718803,0.6441821247892074,0.2,0.30523371953655615,0.6538384977771879,8708,4584,633,1146,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed404,2.0,404,1,23700.0,199,25.167158624972217,1047.0,validation,max_recall_precision_ge_0.20
0.5,0.23122092619263043,0.683076814667031,0.2324159021406728,0.27920646583394565,0.253671562082777,0.8492042082546534,12212,981,1255,380,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed404,2.0,404,1,23700.0,199,25.167158624972217,1047.0,test,default_0.5
0.4053529352826794,0.23122092619263043,0.683076814667031,0.40795107033639144,0.22144754316069057,0.2870669248977835,0.7765713514971675,10848,2345,968,667,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed404,2.0,404,1,23700.0,199,25.167158624972217,1047.0,test,best_f1
0.24577082033258624,0.23122092619263043,0.683076814667031,0.8189602446483181,0.1470782073813708,0.24937144985566626,0.45636633396277315,5428,7765,296,1339,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed404,2.0,404,1,23700.0,199,25.167158624972217,1047.0,test,best_f2
0.17093875892105878,0.23122092619263043,0.683076814667031,0.963302752293578,0.12,0.21341463414634146,0.21702185055300782,1643,11550,60,1575,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed404,2.0,404,1,23700.0,199,25.167158624972217,1047.0,test,max_recall_precision_ge_0.12
0.2560201630400496,0.23122092619263043,0.683076814667031,0.7908256880733945,0.15,0.2521696733300829,0.48280280550310223,5866,7327,342,1293,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed404,2.0,404,1,23700.0,199,25.167158624972217,1047.0,test,max_recall_precision_ge_0.15
0.3688895805321523,0.23122092619263043,0.683076814667031,0.4929663608562691,0.2,0.28455428067078553,0.7266657674669544,9969,3224,829,806,history_balanced_bagging_member,,BagCat_d6_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg2_seed404,2.0,404,1,23700.0,199,25.167158624972217,1047.0,test,max_recall_precision_ge_0.20
0.5,0.2748162282982253,0.7079109658152754,0.2799325463743676,0.3331103678929766,0.30421502748930973,0.8488487824298321,12295,997,1281,498,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed404,2.0,404,1,23700.0,199,21.05874629097525,1191.0,validation,default_0.5
0.4124671622509617,0.2748162282982253,0.7079109658152754,0.44294547498594716,0.26540922869653083,0.33192923336141533,0.7895295600822773,11111,2181,991,788,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed404,2.0,404,1,23700.0,199,21.05874629097525,1191.0,validation,best_f1
0.29895870936362046,0.2748162282982253,0.7079109658152754,0.730185497470489,0.18462194428652642,0.29472490073737945,0.5874859000729878,7555,5737,480,1299,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed404,2.0,404,1,23700.0,199,21.05874629097525,1191.0,validation,best_f2
0.13190218813021112,0.2748162282982253,0.7079109658152754,0.9921304103428893,0.1200027196083764,0.21410808515800328,0.14026939154667906,349,12943,14,1765,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed404,2.0,404,1,23700.0,199,21.05874629097525,1191.0,validation,max_recall_precision_ge_0.12
0.2276762754207108,0.2748162282982253,0.7079109658152754,0.8785834738617201,0.15,0.2562505123370768,0.3979828810297923,4435,8857,216,1563,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed404,2.0,404,1,23700.0,199,21.05874629097525,1191.0,validation,max_recall_precision_ge_0.15
0.3299488811976558,0.2748162282982253,0.7079109658152754,0.6469926925238898,0.2,0.3055481815768516,0.6528432088116249,8688,4604,628,1151,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed404,2.0,404,1,23700.0,199,21.05874629097525,1191.0,validation,max_recall_precision_ge_0.20
0.5,0.22902186971698657,0.6811243382472079,0.23486238532110093,0.27906976744186046,0.255064762537363,0.8487321284057189,12201,992,1251,384,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed404,2.0,404,1,23700.0,199,21.05874629097525,1191.0,test,default_0.5
0.39118619347233624,0.22902186971698657,0.6811243382472079,0.43914373088685016,0.21318289786223277,0.287027783330002,0.759441596978689,10543,2650,917,718,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed404,2.0,404,1,23700.0,199,21.05874629097525,1191.0,test,best_f1
0.2619168814457221,0.22902186971698657,0.6811243382472079,0.7785932721712538,0.15227272727272728,0.2547273636818409,0.49763960075532776,6106,7087,362,1273,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed404,2.0,404,1,23700.0,199,21.05874629097525,1191.0,test,best_f2
0.17264272148938217,0.22902186971698657,0.6811243382472079,0.9608562691131498,0.12000611106867314,0.21336411788673096,0.2187752899919072,1673,11520,64,1571,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed404,2.0,404,1,23700.0,199,21.05874629097525,1191.0,test,max_recall_precision_ge_0.12
0.2565550606277053,0.22902186971698657,0.6811243382472079,0.7889908256880734,0.15,0.252076209086468,0.48374696520097116,5883,7310,345,1290,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed404,2.0,404,1,23700.0,199,21.05874629097525,1191.0,test,max_recall_precision_ge_0.15
0.37324378289663906,0.22902186971698657,0.6811243382472079,0.47889908256880737,0.2,0.28216216216216217,0.7313191259778797,10061,3132,852,783,history_balanced_bagging_member,,BagCat_d5_lr002_neg2_seed404,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg2_seed404,2.0,404,1,23700.0,199,21.05874629097525,1191.0,test,max_recall_precision_ge_0.20
0.5,0.2785339610155832,0.7089726465703038,0.10961214165261383,0.4733009708737864,0.17800091282519398,0.8804989715347356,13075,217,1584,195,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed101,4.0,101,1,39500.0,199,34.93517329194583,1146.0,validation,default_0.5
0.2577544492210509,0.2785339610155832,0.7089726465703038,0.4457560427206296,0.26521739130434785,0.3325644789263997,0.788799681507531,11095,2197,986,793,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed101,4.0,101,1,39500.0,199,34.93517329194583,1146.0,validation,best_f1
0.16854013046185418,0.2785339610155832,0.7089726465703038,0.7515458122540754,0.17826666666666666,0.2881776053454036,0.5617410921637582,7129,6163,442,1337,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed101,4.0,101,1,39500.0,199,34.93517329194583,1146.0,validation,best_f2
0.0714066043603858,0.2785339610155832,0.7089726465703038,0.9955030916245081,0.12000271039436237,0.2141863699582754,0.13774799283391945,305,12987,8,1771,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed101,4.0,101,1,39500.0,199,34.93517329194583,1146.0,validation,max_recall_precision_ge_0.12
0.12952039154326997,0.2785339610155832,0.7089726465703038,0.8684654300168634,0.15,0.25581587879791373,0.40355649923694514,4537,8755,234,1545,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed101,4.0,101,1,39500.0,199,34.93517329194583,1146.0,validation,max_recall_precision_ge_0.15
0.194518758779832,0.2785339610155832,0.7089726465703038,0.65654862282181,0.2,0.30660191626197664,0.6494592263287108,8620,4672,611,1168,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed101,4.0,101,1,39500.0,199,34.93517329194583,1146.0,validation,max_recall_precision_ge_0.20
0.5,0.23621217015638157,0.6835274289419072,0.08256880733944955,0.4231974921630094,0.13817809621289662,0.8864310763420555,13009,184,1500,135,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed101,4.0,101,1,39500.0,199,34.93517329194583,1146.0,test,default_0.5
0.25516409707038823,0.23621217015638157,0.6835274289419072,0.40795107033639144,0.22889498970487301,0.29325126401406904,0.7831804693822498,10946,2247,968,667,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed101,4.0,101,1,39500.0,199,34.93517329194583,1146.0,test,best_f1
0.15426169216214394,0.23621217015638157,0.6835274289419072,0.763914373088685,0.1552517091361094,0.2580578512396694,0.515646074993256,6397,6796,386,1249,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed101,4.0,101,1,39500.0,199,34.93517329194583,1146.0,test,best_f2
0.09541067756617684,0.23621217015638157,0.6835274289419072,0.962691131498471,0.12000609942055505,0.21340926038912617,0.21749393040194226,1651,11542,61,1574,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed101,4.0,101,1,39500.0,199,34.93517329194583,1146.0,test,max_recall_precision_ge_0.12
0.1473179765730399,0.23621217015638157,0.6835274289419072,0.7834862385321101,0.15,0.2517936117936118,0.48657944429457783,5934,7259,354,1281,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed101,4.0,101,1,39500.0,199,34.93517329194583,1146.0,test,max_recall_precision_ge_0.15
0.22767680622402414,0.23621217015638157,0.6835274289419072,0.4782874617737003,0.2,0.2820559062218215,0.7315214459131373,10065,3128,853,782,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed101,4.0,101,1,39500.0,199,34.93517329194583,1146.0,test,max_recall_precision_ge_0.20
0.5,0.2797454044425352,0.7100801692667167,0.11129848229342328,0.47596153846153844,0.18041002277904328,0.880631676730144,13074,218,1581,198,history_balanced_bagging_member,,BagCat_d5_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg4_seed101,4.0,101,1,39500.0,199,28.945886875037104,1199.0,validation,default_0.5
0.264840134790484,0.2797454044425352,0.7100801692667167,0.42495784148397975,0.2722362261433201,0.33187006145741876,0.7980226925884149,11271,2021,1023,756,history_balanced_bagging_member,,BagCat_d5_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg4_seed101,4.0,101,1,39500.0,199,28.945886875037104,1199.0,validation,best_f1
0.17313352652088013,0.2797454044425352,0.7100801692667167,0.7352445193929174,0.18293706293706294,0.29297793705902114,0.5811160506933847,7450,5842,471,1308,history_balanced_bagging_member,,BagCat_d5_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg4_seed101,4.0,101,1,39500.0,199,28.945886875037104,1199.0,validation,best_f2
0.0734966655084908,0.2797454044425352,0.7100801692667167,0.9960652051714446,0.12000541785182176,0.21420368691447567,0.13734987724769424,298,12994,7,1772,history_balanced_bagging_member,,BagCat_d5_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg4_seed101,4.0,101,1,39500.0,199,28.945886875037104,1199.0,validation,max_recall_precision_ge_0.12
0.12929183069078018,0.2797454044425352,0.7100801692667167,0.8752107925801011,0.15,0.2561065877128053,0.3998407537655099,4469,8823,222,1557,history_balanced_bagging_member,,BagCat_d5_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg4_seed101,4.0,101,1,39500.0,199,28.945886875037104,1199.0,validation,max_recall_precision_ge_0.15
0.19238726547142987,0.2797454044425352,0.7100801692667167,0.6627318718381113,0.2,0.30727130570758404,0.6472695906044722,8576,4716,600,1179,history_balanced_bagging_member,,BagCat_d5_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg4_seed101,4.0,101,1,39500.0,199,28.945886875037104,1199.0,validation,max_recall_precision_ge_0.20
0.5,0.23555405028910192,0.682297233427698,0.08256880733944955,0.40298507462686567,0.13705583756345177,0.8853520366873483,12993,200,1500,135,history_balanced_bagging_member,,BagCat_d5_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg4_seed101,4.0,101,1,39500.0,199,28.945886875037104,1199.0,test,default_0.5
0.25937935902606396,0.23555405028910192,0.682297233427698,0.39510703363914373,0.23046735640385302,0.2911221270842722,0.787833827893175,11036,2157,989,646,history_balanced_bagging_member,,BagCat_d5_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg4_seed101,4.0,101,1,39500.0,199,28.945886875037104,1199.0,test,best_f1
0.15262124068727748,0.23555405028910192,0.682297233427698,0.7675840978593272,0.15323565323565325,0.255470737913486,0.5066765578635015,6258,6935,380,1255,history_balanced_bagging_member,,BagCat_d5_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg4_seed101,4.0,101,1,39500.0,199,28.945886875037104,1199.0,test,best_f2
0.09679981962880604,0.23555405028910192,0.682297233427698,0.962079510703364,0.12000305157155935,0.21338940514142304,0.21789857027245751,1658,11535,62,1573,history_balanced_bagging_member,,BagCat_d5_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg4_seed101,4.0,101,1,39500.0,199,28.945886875037104,1199.0,test,max_recall_precision_ge_0.12
0.14771156847225653,0.23555405028910192,0.682297233427698,0.7810397553516819,0.1500058733701398,0.25167520693732753,0.4878608038845428,5957,7236,358,1277,history_balanced_bagging_member,,BagCat_d5_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg4_seed101,4.0,101,1,39500.0,199,28.945886875037104,1199.0,test,max_recall_precision_ge_0.15
0.2249446738694405,0.23555405028910192,0.682297233427698,0.48807339449541287,0.2,0.28373333333333334,0.7282843269490153,10001,3192,837,798,history_balanced_bagging_member,,BagCat_d5_lr002_neg4_seed101,history_bagging_indicator_cat_interactions,BagCat_d5_lr002_neg4_seed101,4.0,101,1,39500.0,199,28.945886875037104,1199.0,test,max_recall_precision_ge_0.20
0.5,0.2844122952709025,0.7087188665977515,0.11129848229342328,0.4771084337349398,0.1804922515952598,0.8806980293278481,13075,217,1581,198,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed202,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed202,4.0,202,1,39500.0,199,35.75034741603304,1188.0,validation,default_0.5
0.2523965752502157,0.2844122952709025,0.7087188665977515,0.4671163575042159,0.2594442709959413,0.33360096346848656,0.7797093756220556,10920,2372,948,831,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed202,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed202,4.0,202,1,39500.0,199,35.75034741603304,1188.0,validation,best_f1
0.17721235883807754,0.2844122952709025,0.7087188665977515,0.7172568858909499,0.18576211966807396,0.29509713228492135,0.5955145643951961,7699,5593,503,1276,history_balanced_bagging_member,,BagCat_d6_lr002_neg4_seed202,history_bagging_indicator_cat_interactions,BagCat_d6_lr002_neg4_seed202,4.0,202,1,39500.0,199,35.75034741603304,1188.0,validation,best_f2
